gufi,departure_aerodrome_icao_name,arrival_aerodrome_icao_name,arrival_stand_actual_time,arrival_stand_scheduled_time,carrier,arrival_stand_actual_time_tz,arrival_stand_scheduled_time_tz,arr_index,dep_index,arrival_delay_time,arrival_date,arrival_time,arrival_date_tz,arrival_time_tz,total_delay_by_airport
UAL277.IAD.SFO.230228.1115.0018.TFM,KIAD,KSFO,2023-03-01 16:58:00,2023-03-01 17:00:00,UAL,2023-03-01 11:58:00,2023-03-01 12:00:00,9.0,6.0,0.0,2023-03-01,16:58:00,2023-03-01,11:58:00,0.0
UAL2395.LAX.EWR.230228.0505.0031.TFM,KLAX,KEWR,2023-03-01 10:12:00,2023-03-01 10:00:00,UAL,2023-03-01 05:12:00,2023-03-01 05:00:00,5.0,7.0,0.0,2023-03-01,10:12:00,2023-03-01,05:12:00,0.0
UAL2097.SFO.EWR.230228.0515.0028.TFM,KSFO,KEWR,2023-03-01 09:50:00,2023-03-01 10:41:00,UAL,2023-03-01 04:50:00,2023-03-01 05:41:00,5.0,9.0,0.0,2023-03-01,09:50:00,2023-03-01,04:50:00,0.0
UAL1738.IAD.LAX.230228.0300.0090.TFM,KIAD,KLAX,2023-03-01 09:07:00,2023-03-01 08:46:00,UAL,2023-03-01 04:07:00,2023-03-01 03:46:00,7.0,6.0,21.0,2023-03-01,09:07:00,2023-03-01,04:07:00,21.0
UAL2278.SEA.EWR.230228.0525.0011.TFM,KSEA,KEWR,2023-03-01 10:00:00,2023-03-01 10:42:00,UAL,2023-03-01 05:00:00,2023-03-01 05:42:00,5.0,8.0,0.0,2023-03-01,10:00:00,2023-03-01,05:00:00,0.0
UAL2667.SFO.IAD.230228.2105.0073.TFM,KSFO,KIAD,2023-03-02 01:36:00,2023-03-02 01:49:00,UAL,2023-03-01 20:36:00,2023-03-01 20:49:00,6.0,9.0,0.0,2023-03-02,01:36:00,2023-03-01,20:36:00,0.0
UAL1708.SFO.BOS.230228.2120.0139.TFM,KSFO,KBOS,2023-03-02 02:34:00,2023-03-02 02:53:00,UAL,2023-03-01 21:34:00,2023-03-01 21:53:00,1.0,9.0,0.0,2023-03-02,02:34:00,2023-03-01,21:34:00,0.0
UAL1671.LAX.IAD.230228.1615.0158.TFM,KLAX,KIAD,2023-03-01 20:20:00,2023-03-01 20:54:00,UAL,2023-03-01 15:20:00,2023-03-01 15:54:00,6.0,7.0,0.0,2023-03-01,20:20:00,2023-03-01,15:20:00,0.0
UAL1665.SFO.BOS.230228.0705.0028.TFM,KSFO,KBOS,2023-03-01 12:57:00,2023-03-01 12:38:00,UAL,2023-03-01 07:57:00,2023-03-01 07:38:00,1.0,9.0,19.0,2023-03-01,12:57:00,2023-03-01,07:57:00,19.0
UAL436.SFO.BWI.230228.0700.0019.TFM,KSFO,KBWI,2023-03-01 11:38:00,2023-03-01 12:04:00,UAL,2023-03-01 06:38:00,2023-03-01 07:04:00,2.0,9.0,0.0,2023-03-01,11:38:00,2023-03-01,06:38:00,0.0
UAL2424.LAX.BOS.230228.0705.0007.TFM,KLAX,KBOS,2023-03-01 11:52:00,2023-03-01 12:27:00,UAL,2023-03-01 06:52:00,2023-03-01 07:27:00,1.0,7.0,0.0,2023-03-01,11:52:00,2023-03-01,06:52:00,19.0
UAL2622.EWR.LAX.230228.1530.0215.TFM,KEWR,KLAX,2023-03-01 22:12:00,2023-03-01 21:34:00,UAL,2023-03-01 17:12:00,2023-03-01 16:34:00,7.0,5.0,38.0,2023-03-01,22:12:00,2023-03-01,17:12:00,59.0
UAL1885.LAX.SEA.230301.0330.0073.TFM,KLAX,KSEA,2023-03-02 06:20:00,2023-03-02 06:19:00,UAL,2023-03-02 01:20:00,2023-03-02 01:19:00,8.0,7.0,0.0,2023-03-02,06:20:00,2023-03-02,01:20:00,0.0
UAL2247.SFO.IAD.230228.0735.0023.TFM,KSFO,KIAD,2023-03-01 12:32:00,2023-03-01 12:25:00,UAL,2023-03-01 07:32:00,2023-03-01 07:25:00,6.0,9.0,0.0,2023-03-01,12:32:00,2023-03-01,07:32:00,0.0
UAL2081.EWR.SEA.230301.0000.0122.TFM,KEWR,KSEA,2023-03-02 06:06:00,2023-03-02 06:19:00,UAL,2023-03-02 01:06:00,2023-03-02 01:19:00,8.0,5.0,0.0,2023-03-02,06:06:00,2023-03-02,01:06:00,0.0
UAL1395.LAX.IAD.230228.1850.0078.TFM,KLAX,KIAD,2023-03-01 22:58:00,2023-03-01 23:37:00,UAL,2023-03-01 17:58:00,2023-03-01 18:37:00,6.0,7.0,0.0,2023-03-01,22:58:00,2023-03-01,17:58:00,0.0
UAL1442.SFO.EWR.230228.1630.0087.TFM,KSFO,KEWR,2023-03-01 22:33:00,2023-03-01 21:47:00,UAL,2023-03-01 17:33:00,2023-03-01 16:47:00,5.0,9.0,46.0,2023-03-01,22:33:00,2023-03-01,17:33:00,46.0
UAL308.SFO.DFW.230228.0800.0027.TFM,KSFO,KDFW,2023-03-01 11:20:00,2023-03-01 11:28:00,UAL,2023-03-01 06:20:00,2023-03-01 06:28:00,4.0,9.0,0.0,2023-03-01,11:20:00,2023-03-01,06:20:00,0.0
UAL2119.SFO.LAX.230228.1835.0074.TFM,KSFO,KLAX,2023-03-01 20:09:00,2023-03-01 20:05:00,UAL,2023-03-01 15:09:00,2023-03-01 15:05:00,7.0,9.0,0.0,2023-03-01,20:09:00,2023-03-01,15:09:00,59.0
UAL211.ATL.SFO.230301.0035.0060.TFM,KATL,KSFO,2023-03-02 06:08:00,2023-03-02 06:00:00,UAL,2023-03-02 01:08:00,2023-03-02 01:00:00,9.0,0.0,0.0,2023-03-02,06:08:00,2023-03-02,01:08:00,0.0
UAL2455.EWR.ATL.230228.1330.0250.TFM,KEWR,KATL,2023-03-01 15:38:00,2023-03-01 15:45:00,UAL,2023-03-01 10:38:00,2023-03-01 10:45:00,0.0,5.0,0.0,2023-03-01,15:38:00,2023-03-01,10:38:00,0.0
UAL2059.SFO.EWR.230228.0650.0013.TFM,KSFO,KEWR,2023-03-01 12:33:00,2023-03-01 12:04:00,UAL,2023-03-01 07:33:00,2023-03-01 07:04:00,5.0,9.0,29.0,2023-03-01,12:33:00,2023-03-01,07:33:00,75.0
UAL716.BOS.EWR.230228.2325.0035.TFM,KBOS,KEWR,2023-03-02 00:40:00,2023-03-02 00:58:00,UAL,2023-03-01 19:40:00,2023-03-01 19:58:00,5.0,1.0,0.0,2023-03-02,00:40:00,2023-03-01,19:40:00,75.0
UAL682.IAD.ATL.230228.2240.0139.TFM,KIAD,KATL,2023-03-02 00:30:00,2023-03-02 00:32:00,UAL,2023-03-01 19:30:00,2023-03-01 19:32:00,0.0,6.0,0.0,2023-03-02,00:30:00,2023-03-01,19:30:00,0.0
UAL2135.EWR.DFW.230301.0000.0093.TFM,KEWR,KDFW,2023-03-02 04:05:00,2023-03-02 04:06:00,UAL,2023-03-01 23:05:00,2023-03-01 23:06:00,4.0,5.0,0.0,2023-03-02,04:05:00,2023-03-01,23:05:00,0.0
UAL2085.LAX.EWR.230228.1430.0107.TFM,KLAX,KEWR,2023-03-01 19:09:00,2023-03-01 19:42:00,UAL,2023-03-01 14:09:00,2023-03-01 14:42:00,5.0,7.0,0.0,2023-03-01,19:09:00,2023-03-01,14:09:00,75.0
UAL501.SFO.LAX.230228.1625.0135.TFM,KSFO,KLAX,2023-03-01 17:49:00,2023-03-01 18:02:00,UAL,2023-03-01 12:49:00,2023-03-01 13:02:00,7.0,9.0,0.0,2023-03-01,17:49:00,2023-03-01,12:49:00,59.0
UAL2215.EWR.LAX.230228.0130.0138.TFM,KEWR,KLAX,2023-03-01 08:00:00,2023-03-01 07:50:00,UAL,2023-03-01 03:00:00,2023-03-01 02:50:00,7.0,5.0,0.0,2023-03-01,08:00:00,2023-03-01,03:00:00,
UAL487.SFO.IAD.230228.1900.0227.TFM,KSFO,KIAD,2023-03-01 23:56:00,2023-03-01 23:57:00,UAL,2023-03-01 18:56:00,2023-03-01 18:57:00,6.0,9.0,0.0,2023-03-01,23:56:00,2023-03-01,18:56:00,0.0
UAL788.EWR.SFO.230228.1115.0022.TFM,KEWR,KSFO,2023-03-01 17:49:00,2023-03-01 17:28:00,UAL,2023-03-01 12:49:00,2023-03-01 12:28:00,9.0,5.0,21.0,2023-03-01,17:49:00,2023-03-01,12:49:00,21.0
UAL239.ATL.IAD.230228.1935.0028.TFM,KATL,KIAD,2023-03-01 21:22:00,2023-03-01 21:20:00,UAL,2023-03-01 16:22:00,2023-03-01 16:20:00,6.0,0.0,0.0,2023-03-01,21:22:00,2023-03-01,16:22:00,0.0
UAL1687.EWR.DFW.230228.1500.0284.TFM,KEWR,KDFW,2023-03-01 19:04:00,2023-03-01 19:07:00,UAL,2023-03-01 14:04:00,2023-03-01 14:07:00,4.0,5.0,0.0,2023-03-01,19:04:00,2023-03-01,14:04:00,0.0
UAL447.SFO.SEA.230301.0035.0054.TFM,KSFO,KSEA,2023-03-02 02:35:00,2023-03-02 02:47:00,UAL,2023-03-01 21:35:00,2023-03-01 21:47:00,8.0,9.0,0.0,2023-03-02,02:35:00,2023-03-01,21:35:00,0.0
UAL2318.EWR.LAX.230228.1115.0017.TFM,KEWR,KLAX,2023-03-01 17:39:00,2023-03-01 17:35:00,UAL,2023-03-01 12:39:00,2023-03-01 12:35:00,7.0,5.0,0.0,2023-03-01,17:39:00,2023-03-01,12:39:00,59.0
UAL2275.SEA.IAD.230228.2045.0043.TFM,KSEA,KIAD,2023-03-02 01:11:00,2023-03-02 01:42:00,UAL,2023-03-01 20:11:00,2023-03-01 20:42:00,6.0,8.0,0.0,2023-03-02,01:11:00,2023-03-01,20:11:00,0.0
UAL1703.LAX.IAD.230228.0755.0023.TFM,KLAX,KIAD,2023-03-01 11:58:00,2023-03-01 12:32:00,UAL,2023-03-01 06:58:00,2023-03-01 07:32:00,6.0,7.0,0.0,2023-03-01,11:58:00,2023-03-01,06:58:00,0.0
UAL402.EWR.BOS.230228.2115.0058.TFM,KEWR,KBOS,2023-03-01 22:09:00,2023-03-01 22:28:00,UAL,2023-03-01 17:09:00,2023-03-01 17:28:00,1.0,5.0,0.0,2023-03-01,22:09:00,2023-03-01,17:09:00,19.0
UAL2396.BOS.EWR.230301.0030.0239.TFM,KBOS,KEWR,2023-03-02 01:43:00,2023-03-02 01:56:00,UAL,2023-03-01 20:43:00,2023-03-01 20:56:00,5.0,1.0,0.0,2023-03-02,01:43:00,2023-03-01,20:43:00,75.0
UAL1780.SEA.SFO.230228.1330.0128.TFM,KSEA,KSFO,2023-03-01 15:05:00,2023-03-01 15:37:00,UAL,2023-03-01 10:05:00,2023-03-01 10:37:00,9.0,8.0,0.0,2023-03-01,15:05:00,2023-03-01,10:05:00,21.0
UAL1546.EWR.ATL.230228.2200.0299.TFM,KEWR,KATL,2023-03-02 00:38:00,2023-03-02 00:31:00,UAL,2023-03-01 19:38:00,2023-03-01 19:31:00,0.0,5.0,0.0,2023-03-02,00:38:00,2023-03-01,19:38:00,0.0
UAL1745.LAX.SFO.230228.1615.0152.TFM,KLAX,KSFO,2023-03-01 17:39:00,2023-03-01 17:50:00,UAL,2023-03-01 12:39:00,2023-03-01 12:50:00,9.0,7.0,0.0,2023-03-01,17:39:00,2023-03-01,12:39:00,21.0
UAL298.SFO.SEA.230301.0310.0034.TFM,KSFO,KSEA,2023-03-02 05:26:00,2023-03-02 05:25:00,UAL,2023-03-02 00:26:00,2023-03-02 00:25:00,8.0,9.0,0.0,2023-03-02,05:26:00,2023-03-02,00:26:00,0.0
UAL1302.EWR.BOS.230228.1730.0063.TFM,KEWR,KBOS,2023-03-01 18:15:00,2023-03-01 18:40:00,UAL,2023-03-01 13:15:00,2023-03-01 13:40:00,1.0,5.0,0.0,2023-03-01,18:15:00,2023-03-01,13:15:00,19.0
UAL1187.BOS.SFO.230228.2040.0095.TFM,KBOS,KSFO,2023-03-02 02:56:00,2023-03-02 03:13:00,UAL,2023-03-01 21:56:00,2023-03-01 22:13:00,9.0,1.0,0.0,2023-03-02,02:56:00,2023-03-01,21:56:00,21.0
UAL601.BOS.EWR.230228.1100.0243.TFM,KBOS,KEWR,2023-03-01 12:19:00,2023-03-01 12:29:00,UAL,2023-03-01 07:19:00,2023-03-01 07:29:00,5.0,1.0,0.0,2023-03-01,12:19:00,2023-03-01,07:19:00,75.0
UAL1470.BOS.IAD.230228.1920.0084.TFM,KBOS,KIAD,2023-03-01 20:38:00,2023-03-01 21:02:00,UAL,2023-03-01 15:38:00,2023-03-01 16:02:00,6.0,1.0,0.0,2023-03-01,20:38:00,2023-03-01,15:38:00,0.0
UAL2657.IAD.EWR.230228.1320.0063.TFM,KIAD,KEWR,2023-03-01 14:28:00,2023-03-01 14:23:00,UAL,2023-03-01 09:28:00,2023-03-01 09:23:00,5.0,6.0,0.0,2023-03-01,14:28:00,2023-03-01,09:28:00,75.0
UAL1881.SFO.DFW.230228.1835.0050.TFM,KSFO,KDFW,2023-03-02 03:15:00,2023-03-01 22:03:00,UAL,2023-03-01 22:15:00,2023-03-01 17:03:00,4.0,9.0,312.0,2023-03-02,03:15:00,2023-03-01,22:15:00,312.0
UAL700.IAD.SFO.230228.1345.0138.TFM,KIAD,KSFO,2023-03-01 19:26:00,2023-03-01 19:34:00,UAL,2023-03-01 14:26:00,2023-03-01 14:34:00,9.0,6.0,0.0,2023-03-01,19:26:00,2023-03-01,14:26:00,21.0
UAL1635.LAX.IAD.230228.2045.0033.TFM,KLAX,KIAD,2023-03-02 01:08:00,2023-03-02 01:18:00,UAL,2023-03-01 20:08:00,2023-03-01 20:18:00,6.0,7.0,0.0,2023-03-02,01:08:00,2023-03-01,20:08:00,0.0
UAL641.IAD.BOS.230228.1400.0387.TFM,KIAD,KBOS,2023-03-01 15:07:00,2023-03-01 15:29:00,UAL,2023-03-01 10:07:00,2023-03-01 10:29:00,1.0,6.0,0.0,2023-03-01,15:07:00,2023-03-01,10:07:00,19.0
UAL1082.SFO.LAX.230301.0030.0228.TFM,KSFO,KLAX,2023-03-02 01:40:00,2023-03-02 01:59:00,UAL,2023-03-01 20:40:00,2023-03-01 20:59:00,7.0,9.0,0.0,2023-03-02,01:40:00,2023-03-01,20:40:00,59.0
UAL2492.SEA.IAD.230228.0705.0009.TFM,KSEA,KIAD,2023-03-01 11:38:00,2023-03-01 11:58:00,UAL,2023-03-01 06:38:00,2023-03-01 06:58:00,6.0,8.0,0.0,2023-03-01,11:38:00,2023-03-01,06:38:00,0.0
UAL222.ATL.EWR.230228.1115.0096.TFM,KATL,KEWR,2023-03-01 13:05:00,2023-03-01 13:26:00,UAL,2023-03-01 08:05:00,2023-03-01 08:26:00,5.0,0.0,0.0,2023-03-01,13:05:00,2023-03-01,08:05:00,75.0
UAL1785.BOS.IAD.230228.1045.0018.TFM,KBOS,KIAD,2023-03-01 12:16:00,2023-03-01 12:26:00,UAL,2023-03-01 07:16:00,2023-03-01 07:26:00,6.0,1.0,0.0,2023-03-01,12:16:00,2023-03-01,07:16:00,0.0
UAL1597.LAX.SFO.230228.0645.0041.TFM,KLAX,KSFO,2023-03-01 08:06:00,2023-03-01 08:09:00,UAL,2023-03-01 03:06:00,2023-03-01 03:09:00,9.0,7.0,0.0,2023-03-01,08:06:00,2023-03-01,03:06:00,
UAL1891.EWR.BOS.230228.2220.0101.TFM,KEWR,KBOS,2023-03-01 23:37:00,2023-03-01 23:30:00,UAL,2023-03-01 18:37:00,2023-03-01 18:30:00,1.0,5.0,0.0,2023-03-01,23:37:00,2023-03-01,18:37:00,19.0
UAL1992.EWR.IAD.230228.2000.0212.TFM,KEWR,KIAD,2023-03-01 21:02:00,2023-03-01 21:14:00,UAL,2023-03-01 16:02:00,2023-03-01 16:14:00,6.0,5.0,0.0,2023-03-01,21:02:00,2023-03-01,16:02:00,0.0
UAL1605.LAX.BWI.230228.0735.0019.TFM,KLAX,KBWI,2023-03-01 11:44:00,2023-03-01 12:26:00,UAL,2023-03-01 06:44:00,2023-03-01 07:26:00,2.0,7.0,0.0,2023-03-01,11:44:00,2023-03-01,06:44:00,0.0
UAL2170.EWR.DFW.230228.1145.0083.TFM,KEWR,KDFW,2023-03-01 16:07:00,2023-03-01 15:48:00,UAL,2023-03-01 11:07:00,2023-03-01 10:48:00,4.0,5.0,19.0,2023-03-01,16:07:00,2023-03-01,11:07:00,331.0
UAL1228.EWR.IAD.230228.1115.0089.TFM,KEWR,KIAD,2023-03-01 12:16:00,2023-03-01 12:34:00,UAL,2023-03-01 07:16:00,2023-03-01 07:34:00,6.0,5.0,0.0,2023-03-01,12:16:00,2023-03-01,07:16:00,0.0
UAL2201.EWR.IAD.230228.2355.0085.TFM,KEWR,KIAD,2023-03-02 01:02:00,2023-03-02 01:17:00,UAL,2023-03-01 20:02:00,2023-03-01 20:17:00,6.0,5.0,0.0,2023-03-02,01:02:00,2023-03-01,20:02:00,0.0
UAL606.EWR.BOS.230228.1350.0021.TFM,KEWR,KBOS,2023-03-01 14:44:00,2023-03-01 15:00:00,UAL,2023-03-01 09:44:00,2023-03-01 10:00:00,1.0,5.0,0.0,2023-03-01,14:44:00,2023-03-01,09:44:00,19.0
UAL2032.SFO.IAD.230228.1625.0139.TFM,KSFO,KIAD,2023-03-01 20:58:00,2023-03-01 21:10:00,UAL,2023-03-01 15:58:00,2023-03-01 16:10:00,6.0,9.0,0.0,2023-03-01,20:58:00,2023-03-01,15:58:00,0.0
UAL1697.ATL.EWR.230301.0130.0159.TFM,KATL,KEWR,2023-03-02 03:37:00,2023-03-02 03:45:00,UAL,2023-03-01 22:37:00,2023-03-01 22:45:00,5.0,0.0,0.0,2023-03-02,03:37:00,2023-03-01,22:37:00,75.0
UAL1770.SFO.EWR.230228.2115.0115.TFM,KSFO,KEWR,2023-03-02 02:26:00,2023-03-02 02:26:00,UAL,2023-03-01 21:26:00,2023-03-01 21:26:00,5.0,9.0,0.0,2023-03-02,02:26:00,2023-03-01,21:26:00,75.0
UAL2111.IAD.EWR.230228.1100.0253.TFM,KIAD,KEWR,2023-03-01 11:59:00,2023-03-01 12:19:00,UAL,2023-03-01 06:59:00,2023-03-01 07:19:00,5.0,6.0,0.0,2023-03-01,11:59:00,2023-03-01,06:59:00,75.0
UAL1461.BOS.EWR.230228.2140.0096.TFM,KBOS,KEWR,2023-03-01 23:38:00,2023-03-01 23:08:00,UAL,2023-03-01 18:38:00,2023-03-01 18:08:00,5.0,1.0,30.0,2023-03-01,23:38:00,2023-03-01,18:38:00,105.0
UAL2150.DFW.IAD.230228.2340.0054.TFM,KDFW,KIAD,2023-03-02 02:27:00,2023-03-02 02:20:00,UAL,2023-03-01 21:27:00,2023-03-01 21:20:00,6.0,4.0,0.0,2023-03-02,02:27:00,2023-03-01,21:27:00,0.0
UAL2403.EWR.LAX.230228.1930.0166.TFM,KEWR,KLAX,2023-03-02 01:33:00,2023-03-02 01:32:00,UAL,2023-03-01 20:33:00,2023-03-01 20:32:00,7.0,5.0,0.0,2023-03-02,01:33:00,2023-03-01,20:33:00,59.0
UAL1689.LAX.EWR.230228.1815.0137.TFM,KLAX,KEWR,2023-03-01 22:53:00,2023-03-01 23:33:00,UAL,2023-03-01 17:53:00,2023-03-01 18:33:00,5.0,7.0,0.0,2023-03-01,22:53:00,2023-03-01,17:53:00,105.0
UAL592.BOS.EWR.230228.1555.0017.TFM,KBOS,KEWR,2023-03-01 16:57:00,2023-03-01 17:20:00,UAL,2023-03-01 11:57:00,2023-03-01 12:20:00,5.0,1.0,0.0,2023-03-01,16:57:00,2023-03-01,11:57:00,105.0
UAL2634.ATL.IAD.230301.0020.0076.TFM,KATL,KIAD,2023-03-02 02:01:00,2023-03-02 02:08:00,UAL,2023-03-01 21:01:00,2023-03-01 21:08:00,6.0,0.0,0.0,2023-03-02,02:01:00,2023-03-01,21:01:00,0.0
UAL769.IAD.EWR.230301.0320.0049.TFM,KIAD,KEWR,2023-03-02 04:18:00,2023-03-02 04:43:00,UAL,2023-03-01 23:18:00,2023-03-01 23:43:00,5.0,6.0,0.0,2023-03-02,04:18:00,2023-03-01,23:18:00,105.0
UAL688.IAD.BOS.230228.2205.0028.TFM,KIAD,KBOS,2023-03-01 23:33:00,2023-03-01 23:38:00,UAL,2023-03-01 18:33:00,2023-03-01 18:38:00,1.0,6.0,0.0,2023-03-01,23:33:00,2023-03-01,18:33:00,19.0
UAL2626.SFO.IAD.230301.0050.0180.TFM,KSFO,KIAD,2023-03-02 05:35:00,2023-03-02 05:45:00,UAL,2023-03-02 00:35:00,2023-03-02 00:45:00,6.0,9.0,0.0,2023-03-02,05:35:00,2023-03-02,00:35:00,0.0
UAL566.BOS.EWR.230301.0130.0041.TFM,KBOS,KEWR,2023-03-02 02:44:00,2023-03-02 02:59:00,UAL,2023-03-01 21:44:00,2023-03-01 21:59:00,5.0,1.0,0.0,2023-03-02,02:44:00,2023-03-01,21:44:00,105.0
UAL645.LAX.EWR.230228.0755.0021.TFM,KLAX,KEWR,2023-03-01 12:09:00,2023-03-01 12:57:00,UAL,2023-03-01 07:09:00,2023-03-01 07:57:00,5.0,7.0,0.0,2023-03-01,12:09:00,2023-03-01,07:09:00,105.0
UAL2134.SFO.LAX.230228.2145.0070.TFM,KSFO,KLAX,2023-03-01 23:12:00,2023-03-01 23:16:00,UAL,2023-03-01 18:12:00,2023-03-01 18:16:00,7.0,9.0,0.0,2023-03-01,23:12:00,2023-03-01,18:12:00,59.0
UAL1357.IAD.SFO.230228.2240.0130.TFM,KIAD,KSFO,2023-03-02 04:22:00,2023-03-02 04:30:00,UAL,2023-03-01 23:22:00,2023-03-01 23:30:00,9.0,6.0,0.0,2023-03-02,04:22:00,2023-03-01,23:22:00,21.0
UAL305.EWR.ATL.230228.2015.0041.TFM,KEWR,KATL,2023-03-01 23:03:00,2023-03-01 22:45:00,UAL,2023-03-01 18:03:00,2023-03-01 17:45:00,0.0,5.0,18.0,2023-03-01,23:03:00,2023-03-01,18:03:00,18.0
UAL433.BOS.SFO.230228.1100.0237.TFM,KBOS,KSFO,2023-03-01 18:07:00,2023-03-01 17:45:00,UAL,2023-03-01 13:07:00,2023-03-01 12:45:00,9.0,1.0,22.0,2023-03-01,18:07:00,2023-03-01,13:07:00,43.0
UAL591.SEA.EWR.230228.2140.0081.TFM,KSEA,KEWR,2023-03-02 02:26:00,2023-03-02 02:55:00,UAL,2023-03-01 21:26:00,2023-03-01 21:55:00,5.0,8.0,0.0,2023-03-02,02:26:00,2023-03-01,21:26:00,105.0
UAL2416.SFO.EWR.230228.0745.0016.TFM,KSFO,KEWR,2023-03-01 12:45:00,2023-03-01 12:59:00,UAL,2023-03-01 07:45:00,2023-03-01 07:59:00,5.0,9.0,0.0,2023-03-01,12:45:00,2023-03-01,07:45:00,105.0
UAL1061.SEA.SFO.230301.0345.0066.TFM,KSEA,KSFO,2023-03-02 05:28:00,2023-03-02 05:55:00,UAL,2023-03-02 00:28:00,2023-03-02 00:55:00,9.0,8.0,0.0,2023-03-02,05:28:00,2023-03-02,00:28:00,43.0
UAL2025.SFO.SEA.230228.2055.0145.TFM,KSFO,KSEA,2023-03-01 23:47:00,2023-03-01 23:07:00,UAL,2023-03-01 18:47:00,2023-03-01 18:07:00,8.0,9.0,40.0,2023-03-01,23:47:00,2023-03-01,18:47:00,40.0
UAL1008.EWR.SFO.230228.2015.0112.TFM,KEWR,KSFO,2023-03-02 02:21:00,2023-03-02 02:29:00,UAL,2023-03-01 21:21:00,2023-03-01 21:29:00,9.0,5.0,0.0,2023-03-02,02:21:00,2023-03-01,21:21:00,43.0
UAL2642.IAD.ATL.230228.1315.0035.TFM,KIAD,KATL,2023-03-01 14:51:00,2023-03-01 15:10:00,UAL,2023-03-01 09:51:00,2023-03-01 10:10:00,0.0,6.0,0.0,2023-03-01,14:51:00,2023-03-01,09:51:00,18.0
UAL2136.BOS.IAD.230301.0035.0041.TFM,KBOS,KIAD,2023-03-02 02:10:00,2023-03-02 02:20:00,UAL,2023-03-01 21:10:00,2023-03-01 21:20:00,6.0,1.0,0.0,2023-03-02,02:10:00,2023-03-01,21:10:00,0.0
UAL2060.IAD.BOS.230228.1745.0046.TFM,KIAD,KBOS,2023-03-01 18:57:00,2023-03-01 19:12:00,UAL,2023-03-01 13:57:00,2023-03-01 14:12:00,1.0,6.0,0.0,2023-03-01,18:57:00,2023-03-01,13:57:00,19.0
UAL1402.EWR.BOS.230301.0045.0114.TFM,KEWR,KBOS,2023-03-02 02:47:00,2023-03-02 01:59:00,UAL,2023-03-01 21:47:00,2023-03-01 20:59:00,1.0,5.0,48.0,2023-03-02,02:47:00,2023-03-01,21:47:00,67.0
